freq,plv,mean_angle_rad,resultant_length,corr
1406.25,0.8116700649261475,2.6708498001098633,0.8116700649261475,0.8612709250366756
1453.125,0.8411333560943604,2.353437900543213,0.8411333560943604,0.9998570998773004
1500.0,0.6996186971664429,1.7833331823349,0.6996186971664429,-0.4092248233419024
1546.875,0.789696991443634,0.9677149653434753,0.789696991443634,0.9999233462994146
1593.75,0.7429146766662598,0.5567946434020996,0.7429146766662598,0.9073640699540009
1640.625,0.7231721878051758,-0.15194836258888245,0.7231721878051758,0.99976815413742
1687.5,0.8567736148834229,-0.54938143491745,0.8567736148834229,0.9678446986496274
1734.375,0.8916352391242981,-0.7897033095359802,0.8916352391242981,0.9997274274102491
1781.25,0.8187837600708008,-1.1809135675430298,0.8187837600708008,-0.9230632435330515
1828.125,0.8158258199691772,-1.6744617223739624,0.8158258199691772,0.9998879031743796
1875.0,0.8189666271209717,-2.1326019763946533,0.8189666271209717,0.9967965875847296
1921.875,0.7314592599868774,-2.7574622631073,0.7314592599868774,0.9998028354926584
1968.75,0.7787944674491882,2.8057658672332764,0.7787944674491882,0.30779742148575023
2015.625,0.8703312873840332,2.4145143032073975,0.8703312873840332,0.9999420755279461
2062.5,0.8701680898666382,2.0971617698669434,0.8701680898666382,0.59573813597952
2109.375,0.8545491099357605,1.6685631275177002,0.8545491099357605,0.9999509770636144
2156.25,0.8076871633529663,1.2426692247390747,0.8076871633529663,-0.47621814703849263
2203.125,0.6466979384422302,0.4273439645767212,0.6466979384422302,0.9997606885930277
2250.0,0.8125596642494202,-0.1278630942106247,0.8125596642494202,0.9962533812085385
2296.875,0.8269000053405762,-0.1921515166759491,0.8269000053405762,0.9998471908883243
2343.75,0.6005898118019104,-0.7226991057395935,0.6005898118019104,0.9187106168199959
2390.625,0.6629824638366699,-1.858062744140625,0.6629824638366699,0.9997199944464852
2437.5,0.7390726208686829,-2.5530846118927,0.7390726208686829,-0.7206834637449329
2484.375,0.7721690535545349,3.011341094970703,0.7721690535545349,0.9998417051603369
2531.25,0.8835595846176147,2.5677342414855957,0.8835595846176147,0.9895729942148346
2578.125,0.9017727971076965,2.2854578495025635,0.9017727971076965,0.9999672703511805
2625.0,0.8699089288711548,1.9257522821426392,0.8699089288711548,0.13071132888900525
2671.875,0.7927308678627014,1.4037734270095825,0.7927308678627014,0.9999444746957211
2718.75,0.8295897245407104,0.8873282074928284,0.8295897245407104,0.7999902864819913
2765.625,0.8675166368484497,0.7076948285102844,0.8675166368484497,0.9999578896943595
2812.5,0.8028736710548401,0.32491686940193176,0.8028736710548401,0.6668191045678461
2859.375,0.8010221123695374,-0.2548862397670746,0.8010221123695374,0.9998974222154144
2906.25,0.7421571016311646,-0.7693617343902588,0.7421571016311646,0.8404389682976834
2953.125,0.7174016833305359,-1.4829957485198975,0.7174016833305359,0.9999523073861017
3000.0,0.797326385974884,-2.0993804931640625,0.797326385974884,0.9704145977862477
3046.875,0.7788231372833252,-2.6206908226013184,0.7788231372833252,0.9999527186392658
3093.75,0.7830896973609924,3.0704996585845947,0.7830896973609924,0.19392880048519287
3140.625,0.826840341091156,2.621889352798462,0.826840341091156,0.99995977545723
3187.5,0.7754625082015991,2.0927624702453613,0.7754625082015991,0.7398174452884154
